日期,國家,城市,項目,次數,min,max,median,variance
2021-01-25,TW,Taipei,temperature,712,9.2,23.0,17.5,57.74
2021-02-25,TW,Taipei,temperature,721,14.9,28.7,22.0,59.98
2021-09-04,TW,Taipei,temperature,690,19.8,34.0,27.5,61.60
2021-02-09,TW,Taipei,temperature,714,9.0,19.2,17.0,28.35
2021-03-17,TW,Taipei,temperature,676,13.9,25.8,21.0,40.69
2021-04-16,TW,Taipei,temperature,731,14.2,28.0,20.4,45.50
2021-04-17,TW,Taipei,temperature,701,12.3,27.3,21.1,53.96
2021-05-18,TW,Taipei,temperature,716,21.0,33.6,28.1,43.76
2021-07-12,TW,Taipei,temperature,726,21.1,35.5,29.4,63.69
2021-02-27,TW,Taipei,temperature,726,10.7,19.0,16.6,17.48
2021-04-18,TW,Taipei,temperature,704,11.4,24.0,20.5,39.01
2021-06-24,TW,Taipei,temperature,727,19.5,31.0,26.0,39.42
2021-07-08,TW,Taipei,temperature,737,21.3,36.0,30.5,83.41
2021-09-24,TW,Taipei,temperature,673,20.8,34.3,28.3,54.96
2021-07-29,TW,Taipei,temperature,629,21.6,36.3,28.9,81.09
2021-08-13,TW,Taipei,temperature,706,21.1,36.5,27.5,72.54
2021-02-05,TW,Taipei,temperature,733,11.2,28.0,19.5,101.46
2021-02-11,TW,Taipei,temperature,729,13.4,21.8,18.8,22.55
2021-02-24,TW,Taipei,temperature,720,13.3,29.3,22.5,96.05
2021-03-26,TW,Taipei,temperature,734,13.4,27.5,21.0,106.21
2021-04-28,TW,Taipei,temperature,730,15.9,24.0,21.6,16.15
2021-06-17,TW,Taipei,temperature,737,22.1,37.0,31.5,82.53
2021-08-22,TW,Taipei,temperature,557,20.3,34.5,29.6,60.13
2021-08-25,TW,Taipei,temperature,720,20.8,35.1,27.5,85.41
2021-01-10,TW,Taipei,temperature,726,2.6,17.0,13.0,55.19
2021-03-12,TW,Taipei,temperature,731,11.6,24.9,19.0,42.30
2021-03-16,TW,Taipei,temperature,729,13.9,31.0,22.5,151.19
2021-06-14,TW,Taipei,temperature,733,21.5,35.5,30.4,81.22
2021-08-16,TW,Taipei,temperature,686,21.2,35.0,29.7,68.75
2021-08-18,TW,Taipei,temperature,704,19.7,32.2,27.9,40.60
2021-04-03,TW,Taipei,temperature,718,17.4,30.4,24.1,55.19
2021-04-06,TW,Taipei,temperature,731,8.6,23.3,18.2,52.67
2021-05-02,TW,Taipei,temperature,739,14.9,32.3,25.8,107.40
2021-06-16,TW,Taipei,temperature,736,22.2,37.0,31.7,81.75
2021-09-08,TW,Taipei,temperature,694,21.4,35.5,29.8,85.56
2021-09-26,TW,Taipei,temperature,709,19.2,33.1,27.5,59.94
2021-06-06,TW,Taipei,temperature,725,19.2,26.0,23.6,16.78
2021-06-19,TW,Taipei,temperature,735,22.2,37.3,31.7,89.37
2020-12-30,TW,Taipei,temperature,675,1.8,20.4,11.0,94.48
2021-02-23,TW,Taipei,temperature,735,12.9,28.0,20.6,108.14
2021-03-23,TW,Taipei,temperature,734,7.5,20.0,17.3,50.61
2021-04-26,TW,Taipei,temperature,737,14.6,29.8,24.0,66.89
2021-05-08,TW,Taipei,temperature,725,17.7,31.0,25.8,45.10
2021-05-31,TW,Taipei,temperature,733,19.6,27.0,24.2,16.03
2021-06-29,TW,Taipei,temperature,737,22.2,35.5,30.6,65.52
2021-08-23,TW,Taipei,temperature,696,20.6,35.0,29.5,67.20
2021-09-16,TW,Taipei,temperature,700,20.1,32.8,27.9,59.40
2021-06-26,TW,Taipei,temperature,733,20.7,34.0,28.7,102.05
2021-08-14,TW,Taipei,temperature,681,20.1,34.5,27.4,77.26
2021-01-07,TW,Taipei,temperature,712,2.3,14.4,11.7,39.72
2021-01-09,TW,Taipei,temperature,723,0.6,11.1,8.8,30.54
2021-02-04,TW,Taipei,temperature,724,11.4,24.5,19.5,89.44
2021-02-18,TW,Taipei,temperature,725,5.0,18.0,13.8,52.49
2021-05-11,TW,Taipei,temperature,737,20.8,35.6,28.1,92.02
2021-05-20,TW,Taipei,temperature,715,19.9,35.3,28.9,100.82
2021-02-15,TW,Taipei,temperature,734,9.9,24.5,18.2,112.74
2021-03-01,TW,Taipei,temperature,735,14.0,28.0,20.7,142.70
2021-04-08,TW,Taipei,temperature,726,10.3,24.5,19.8,59.44
2021-04-21,TW,Taipei,temperature,729,14.8,30.9,23.9,73.79
2021-05-13,TW,Taipei,temperature,728,20.2,34.5,29.1,78.35
2021-06-01,TW,Taipei,temperature,724,19.6,33.0,25.4,83.17
2021-01-26,TW,Taipei,temperature,710,9.3,24.0,18.5,89.23
2021-03-15,TW,Taipei,temperature,727,13.0,29.0,21.0,117.52
2021-06-10,TW,Taipei,temperature,735,20.5,35.0,28.9,90.53
2021-09-07,TW,Taipei,temperature,694,20.1,35.8,30.0,96.26
2021-01-31,TW,Taipei,temperature,683,9.9,25.3,17.9,128.37
2021-04-10,TW,Taipei,temperature,737,10.6,22.0,18.5,30.71
2021-04-23,TW,Taipei,temperature,724,16.4,28.5,24.0,40.56
2021-07-20,TW,Taipei,temperature,733,21.5,35.4,29.4,64.91
2021-08-21,TW,Taipei,temperature,717,19.7,34.5,28.4,75.64
2021-02-12,TW,Taipei,temperature,730,12.8,24.0,19.0,41.09
2021-03-08,TW,Taipei,temperature,718,11.5,21.3,17.9,24.11
2021-03-20,TW,Taipei,temperature,720,14.8,28.5,21.7,85.52
2021-09-25,TW,Taipei,temperature,676,19.4,32.7,27.6,50.13
2021-10-01,TW,Taipei,temperature,693,19.8,32.3,27.5,43.28
2021-02-07,TW,Taipei,temperature,719,13.2,28.0,21.1,127.80
2021-02-22,TW,Taipei,temperature,726,9.8,28.0,18.9,197.17
2021-04-27,TW,Taipei,temperature,727,14.6,30.0,23.6,60.57
2021-05-29,TW,Taipei,temperature,717,19.7,29.3,26.3,25.00
2021-07-18,TW,Taipei,temperature,739,20.0,35.4,29.5,81.00
2021-08-20,TW,Taipei,temperature,726,19.5,35.0,27.9,99.97
2021-09-22,TW,Taipei,humidity,695,36.5,100.0,70.0,1675.32
2021-02-02,TW,Taipei,humidity,728,51.0,100.0,78.0,984.17
2021-03-16,TW,Taipei,humidity,707,33.0,100.0,74.0,3279.63
2021-03-22,TW,Taipei,humidity,735,58.5,100.0,89.0,1207.39
2021-05-15,TW,Taipei,humidity,689,42.0,100.0,80.0,1445.06
2021-01-01,TW,Taipei,humidity,529,45.0,99.5,66.0,1347.39
2021-03-28,TW,Taipei,humidity,702,50.0,100.0,83.0,1421.20
2021-06-29,TW,Taipei,humidity,737,40.0,99.0,66.0,1168.69
2021-08-24,TW,Taipei,humidity,728,43.5,100.0,82.0,1633.03
2021-06-24,TW,Taipei,humidity,727,65.0,100.0,93.0,808.82
2021-07-10,TW,Taipei,humidity,732,49.0,100.0,74.0,953.57
2021-08-18,TW,Taipei,humidity,704,54.0,100.0,81.0,682.64
2021-10-02,TW,Taipei,humidity,705,45.0,100.0,72.0,1435.36
2021-01-13,TW,Taipei,humidity,722,25.0,100.0,71.0,3471.12
2021-02-09,TW,Taipei,humidity,714,60.0,100.0,81.0,1033.71
2021-03-03,TW,Taipei,humidity,729,62.0,100.0,86.0,656.57
2021-03-27,TW,Taipei,humidity,730,42.0,100.0,79.0,2784.47
2021-02-23,TW,Taipei,humidity,735,35.0,100.0,79.0,2544.09
2021-03-25,TW,Taipei,humidity,737,49.0,100.0,86.0,1334.10
2021-04-22,TW,Taipei,humidity,731,47.0,100.0,78.0,1888.90
2021-08-28,TW,Taipei,humidity,724,38.5,100.0,66.0,1829.14
2021-04-04,TW,Taipei,humidity,717,61.0,100.0,84.0,897.71
2021-08-03,TW,Taipei,humidity,724,69.0,100.0,90.0,554.33
2021-06-25,TW,Taipei,humidity,732,68.0,100.0,89.5,649.59
2021-06-30,TW,Taipei,humidity,726,49.0,97.5,71.0,962.80
2021-07-02,TW,Taipei,humidity,740,41.0,100.0,72.0,1212.46
2021-08-31,TW,Taipei,humidity,719,44.5,99.0,67.0,924.88
2021-04-07,TW,Taipei,humidity,682,37.0,100.0,69.0,1389.37
2021-04-17,TW,Taipei,humidity,701,32.0,100.0,76.0,2875.40
2021-04-18,TW,Taipei,humidity,704,41.0,100.0,58.5,1294.25
2021-05-24,TW,Taipei,humidity,612,44.0,100.0,82.0,1667.46
2021-05-08,TW,Taipei,humidity,725,53.0,100.0,86.0,905.37
2021-09-28,TW,Taipei,humidity,710,39.0,100.0,76.0,1864.95
2021-01-24,TW,Taipei,humidity,723,57.0,100.0,77.0,865.65
2021-01-26,TW,Taipei,humidity,710,44.0,100.0,86.0,1238.41
2021-02-10,TW,Taipei,humidity,730,41.0,100.0,82.0,1468.87
2021-04-30,TW,Taipei,humidity,735,26.0,100.0,71.0,3223.90
2021-08-10,TW,Taipei,humidity,598,56.5,100.0,82.0,1024.87
2021-09-09,TW,Taipei,humidity,701,27.0,100.0,63.0,1976.24
2021-01-19,TW,Taipei,humidity,727,40.0,100.0,66.0,1097.67
2021-03-02,TW,Taipei,humidity,716,66.0,100.0,89.0,517.49
2021-03-24,TW,Taipei,humidity,715,54.0,100.0,93.0,1559.31
2021-04-28,TW,Taipei,humidity,730,68.0,100.0,95.0,333.83
2021-05-03,TW,Taipei,humidity,739,48.0,100.0,74.5,1262.15
2021-05-11,TW,Taipei,humidity,737,33.0,100.0,80.0,2352.07
2021-05-21,TW,Taipei,humidity,735,41.0,100.0,75.0,2381.96
2021-09-25,TW,Taipei,humidity,676,44.0,100.0,71.0,1300.25
2021-02-13,TW,Taipei,humidity,735,67.0,100.0,95.0,458.02
2021-02-24,TW,Taipei,humidity,720,36.0,100.0,71.0,2840.09
2021-06-19,TW,Taipei,humidity,735,39.0,94.0,62.0,1216.95
2021-07-29,TW,Taipei,humidity,629,43.0,100.0,84.0,1601.33
2021-02-08,TW,Taipei,humidity,728,64.0,100.0,82.0,701.27
2021-02-18,TW,Taipei,humidity,715,23.0,100.0,56.0,2255.20
2021-06-08,TW,Taipei,humidity,739,41.0,100.0,83.0,1974.99
2021-04-27,TW,Taipei,humidity,727,42.0,100.0,73.0,2357.00
2021-08-26,TW,Taipei,humidity,727,38.0,100.0,70.0,2542.01
2021-06-03,TW,Taipei,humidity,732,45.0,100.0,76.5,2167.98
2021-06-07,TW,Taipei,humidity,735,57.0,100.0,92.0,915.72
2021-08-15,TW,Taipei,humidity,708,56.0,100.0,82.0,1284.63
2021-01-20,TW,Taipei,humidity,731,47.0,100.0,72.0,1180.62
2021-01-29,TW,Taipei,humidity,669,38.0,96.0,58.0,1007.31
2021-04-25,TW,Taipei,humidity,733,52.0,100.0,78.0,1168.23
2021-05-10,TW,Taipei,humidity,720,47.0,100.0,81.0,1518.15
2021-02-17,TW,Taipei,humidity,713,49.0,100.0,80.7,2490.94
2021-04-13,TW,Taipei,humidity,727,44.0,100.0,87.0,1783.30
2021-09-13,TW,Taipei,humidity,699,48.0,100.0,68.0,1072.40
2021-09-14,TW,Taipei,humidity,702,51.0,100.0,73.0,1252.87
2021-05-20,TW,Taipei,humidity,715,38.0,100.0,74.0,2417.35
2021-08-17,TW,Taipei,humidity,693,50.0,100.0,75.0,1341.11
2021-09-27,TW,Taipei,humidity,697,45.0,100.0,77.0,1786.62
2021-04-02,TW,Taipei,humidity,708,50.0,100.0,87.0,1526.23
2021-06-26,TW,Taipei,humidity,733,47.0,100.0,77.0,2692.41
2021-09-11,TW,Taipei,humidity,683,40.0,100.0,72.0,2005.54
2021-09-17,TW,Taipei,humidity,699,45.0,100.0,79.0,1414.66
2021-03-21,TW,Taipei,humidity,725,64.0,100.0,82.0,772.15
2021-08-20,TW,Taipei,humidity,726,46.0,100.0,81.0,1688.51
2021-09-01,TW,Taipei,humidity,707,39.6,99.0,67.0,1484.11
2021-01-10,TW,Taipei,humidity,726,39.5,100.0,64.5,1171.15
2021-03-19,TW,Taipei,humidity,710,55.0,100.0,83.0,1500.52
2021-06-05,TW,Taipei,humidity,729,84.0,100.0,97.0,137.77
2021-07-26,TW,Taipei,humidity,729,41.0,100.0,70.0,1499.15
2021-09-12,TW,Taipei,humidity,698,60.0,100.0,91.0,977.11
2021-03-09,TW,Taipei,humidity,719,58.0,100.0,89.0,786.36
2021-03-18,TW,Taipei,humidity,696,59.5,100.0,94.5,558.16
2021-05-04,TW,Taipei,humidity,730,39.0,100.0,76.0,1837.65
2021-06-09,TW,Taipei,humidity,737,42.0,100.0,78.0,1218.50
2021-02-11,TW,Taipei,humidity,729,75.0,100.0,96.0,309.84
2021-06-27,TW,Taipei,humidity,738,39.0,100.0,70.0,1799.31
2021-08-11,TW,Taipei,humidity,725,48.0,100.0,84.0,1183.45
2021-01-16,TW,Taipei,humidity,700,39.0,100.0,77.0,2204.50
2021-06-18,TW,Taipei,humidity,728,39.0,95.0,63.0,1332.50
2021-08-14,TW,Taipei,humidity,694,47.0,100.0,91.0,1743.92
2021-09-26,TW,Taipei,humidity,709,44.5,100.0,74.0,1390.32
2021-04-16,TW,Taipei,humidity,731,50.0,100.0,88.0,928.85
2021-07-25,TW,Taipei,humidity,736,32.0,100.0,65.0,3009.10
2021-09-08,TW,Taipei,humidity,693,34.0,100.0,66.0,1968.98
2021-06-22,TW,Taipei,humidity,708,58.0,100.0,90.0,706.99
2021-07-01,TW,Taipei,humidity,735,37.0,100.0,70.0,1668.41
2021-09-19,TW,Taipei,humidity,685,32.0,100.0,73.0,1963.45
2021-08-23,TW,Taipei,humidity,696,46.0,100.0,76.5,1282.89
2021-01-14,TW,Taipei,humidity,670,30.0,100.0,69.0,3625.10
2021-03-06,TW,Taipei,humidity,719,82.0,100.0,98.0,156.44
2021-04-15,TW,Taipei,humidity,725,63.0,100.0,88.0,575.46
2021-07-22,TW,Taipei,humidity,730,71.0,100.0,94.0,504.35
2021-09-20,TW,Taipei,humidity,683,35.0,100.0,71.0,2442.80
2021-05-30,TW,Taipei,humidity,726,57.0,100.0,96.0,554.78
2021-08-22,TW,Taipei,humidity,557,50.0,100.0,76.5,1221.90
2021-07-14,TW,Taipei,humidity,717,39.0,100.0,68.5,2108.56
2021-08-09,TW,Taipei,humidity,700,54.0,100.0,88.0,903.03
2021-09-10,TW,Taipei,humidity,689,35.0,100.0,65.0,1708.93
2021-01-12,TW,Taipei,humidity,726,43.0,100.0,78.5,2971.26
2021-02-19,TW,Taipei,humidity,704,31.0,98.0,57.0,1703.58
2021-03-10,TW,Taipei,humidity,728,58.0,100.0,88.0,845.06
2021-05-19,TW,Taipei,humidity,717,45.0,100.0,84.0,1281.21
2021-09-02,TW,Taipei,humidity,686,46.0,100.0,71.0,1253.77
2021-09-15,TW,Taipei,humidity,699,49.0,100.0,78.0,1369.10
2021-02-21,TW,Taipei,humidity,709,31.0,100.0,71.0,3301.33
2021-06-20,TW,Taipei,humidity,732,42.0,98.5,64.0,1262.13
2021-07-28,TW,Taipei,humidity,736,41.0,100.0,80.5,1942.51
2021-08-29,TW,Taipei,humidity,716,38.0,99.0,65.0,1254.26
2021-03-30,TW,Taipei,humidity,724,56.0,100.0,86.0,1128.78
2021-04-09,TW,Taipei,humidity,725,68.0,100.0,90.0,533.39
2021-07-16,TW,Taipei,humidity,717,40.0,100.0,66.0,1381.33
2021-07-17,TW,Taipei,humidity,734,33.0,100.0,68.0,1485.98
2021-08-12,TW,Taipei,humidity,727,47.5,100.0,83.0,1846.29
2021-04-24,TW,Taipei,humidity,731,43.0,100.0,82.0,1724.57
2021-05-02,TW,Taipei,humidity,739,36.0,100.0,78.0,1959.79
2021-05-12,TW,Taipei,humidity,736,30.0,100.0,75.0,3216.66
2021-06-21,TW,Taipei,humidity,712,45.0,100.0,68.0,1276.47
2021-02-16,TW,Taipei,humidity,732,36.0,100.0,68.0,2225.44
2021-02-22,TW,Taipei,humidity,708,23.0,100.0,67.0,3545.11
2021-04-06,TW,Taipei,humidity,731,38.0,100.0,70.0,1117.84
2021-04-19,TW,Taipei,humidity,709,39.0,100.0,65.0,940.14
2021-06-28,TW,Taipei,humidity,733,41.0,100.0,67.0,1492.49
2021-07-15,TW,Taipei,humidity,706,37.0,99.0,63.0,1385.28
2021-09-03,TW,Taipei,humidity,668,46.0,100.0,71.0,1330.07
2021-09-06,TW,Taipei,humidity,697,42.5,100.0,74.0,1652.35
2021-01-17,TW,Taipei,humidity,723,54.0,100.0,79.0,919.44
2021-04-14,TW,Taipei,humidity,710,57.0,100.0,89.0,654.08
2021-05-26,TW,Taipei,humidity,505,46.0,100.0,76.0,1794.81
2021-08-01,TW,Taipei,humidity,713,64.0,100.0,89.0,721.85
2021-05-05,TW,Taipei,humidity,728,56.0,100.0,85.0,865.74
2021-06-13,TW,Taipei,humidity,730,53.0,100.0,77.0,1021.31
2021-02-20,TW,Taipei,humidity,710,16.0,100.0,75.0,3748.98
2021-04-20,TW,Taipei,humidity,721,32.0,97.0,61.0,1149.50
2021-04-26,TW,Taipei,humidity,737,36.0,100.0,65.0,1978.76
2021-05-01,TW,Taipei,humidity,729,33.0,100.0,71.0,2807.99
2021-08-06,TW,Taipei,humidity,720,79.0,100.0,94.0,288.53
2021-02-05,TW,Taipei,humidity,733,31.0,100.0,69.0,1600.08
2021-04-21,TW,Taipei,humidity,729,34.0,100.0,70.0,2442.31
2021-04-29,TW,Taipei,humidity,718,33.0,100.0,93.0,1220.73
2021-07-03,TW,Taipei,humidity,732,35.0,100.0,75.0,1472.26
2021-03-05,TW,Taipei,humidity,735,60.0,100.0,85.5,971.35
2021-06-14,TW,Taipei,humidity,733,47.0,100.0,69.0,1524.44
2021-07-08,TW,Taipei,humidity,737,47.0,100.0,75.0,1695.14
2021-08-19,TW,Taipei,humidity,717,51.0,100.0,85.0,1455.80
2021-03-08,TW,Taipei,humidity,718,65.0,100.0,91.0,409.00
2021-04-23,TW,Taipei,humidity,724,52.0,100.0,85.5,1157.94
2021-07-11,TW,Taipei,humidity,738,47.0,100.0,75.0,1356.83
2021-08-13,TW,Taipei,humidity,730,48.0,100.0,87.0,1716.84
2021-03-31,TW,Taipei,humidity,730,58.0,100.0,92.0,701.82
2021-05-23,TW,Taipei,humidity,734,44.0,100.0,80.0,1667.89
2021-05-25,TW,Taipei,humidity,492,50.0,100.0,85.0,1018.71
2021-09-24,TW,Taipei,humidity,673,42.0,100.0,74.0,1344.81
2021-03-01,TW,Taipei,humidity,735,47.0,100.0,85.0,1968.01
2021-03-04,TW,Taipei,humidity,734,67.0,100.0,95.0,433.83
2021-03-11,TW,Taipei,humidity,714,45.0,100.0,84.0,1507.38
2021-03-29,TW,Taipei,humidity,718,52.0,100.0,88.0,1607.05
2021-10-01,TW,Taipei,humidity,688,48.6,100.0,80.0,1041.32
2021-07-21,TW,Taipei,humidity,732,49.0,100.0,86.0,1354.44
2021-09-07,TW,Taipei,humidity,693,40.0,100.0,69.0,2086.19
2021-02-07,TW,Taipei,humidity,715,40.0,100.0,78.0,2204.94
2021-03-23,TW,Taipei,humidity,736,53.2,100.0,67.0,681.88
2021-06-04,TW,Taipei,humidity,728,54.0,100.0,91.0,1148.07
2021-07-07,TW,Taipei,humidity,727,51.0,100.0,81.0,1121.17
2021-04-03,TW,Taipei,humidity,718,51.0,100.0,90.0,1227.80
2021-05-17,TW,Taipei,humidity,676,41.0,100.0,73.0,1649.60
2021-06-16,TW,Taipei,humidity,736,41.0,99.0,61.0,1814.84
2021-08-04,TW,Taipei,humidity,708,60.0,100.0,90.0,974.33
2021-08-30,TW,Taipei,humidity,724,38.5,100.0,67.0,1373.40
2021-05-06,TW,Taipei,humidity,736,53.0,100.0,88.0,1123.51
2021-05-28,TW,Taipei,humidity,670,27.0,100.0,77.0,2629.06
2021-06-11,TW,Taipei,humidity,731,45.0,100.0,75.0,1706.31
2021-07-30,TW,Taipei,humidity,569,46.0,100.0,86.5,1336.99
2021-07-24,TW,Taipei,humidity,726,49.0,100.0,91.0,1730.57
2021-08-08,TW,Taipei,humidity,696,52.5,100.0,85.0,1496.55
2021-09-30,TW,Taipei,humidity,696,37.0,100.0,74.0,1906.47
2021-03-26,TW,Taipei,humidity,736,38.0,100.0,80.0,1916.34
2021-04-10,TW,Taipei,humidity,737,63.0,100.0,91.0,499.65
2021-05-29,TW,Taipei,humidity,717,54.0,100.0,88.0,648.12
2021-06-10,TW,Taipei,humidity,735,42.0,100.0,75.0,1645.40
2021-01-27,TW,Taipei,humidity,709,61.0,100.0,84.6,801.28
2021-05-14,TW,Taipei,humidity,689,47.0,100.0,78.0,1399.98
2021-06-02,TW,Taipei,humidity,691,50.0,100.0,90.0,1760.21
2021-08-27,TW,Taipei,humidity,712,36.0,100.0,68.0,1925.21
2021-03-14,TW,Taipei,humidity,702,45.0,100.0,69.0,895.25
2021-08-16,TW,Taipei,humidity,696,45.0,100.0,79.0,1289.76
2021-01-06,TW,Taipei,humidity,735,69.0,100.0,93.0,421.23
2021-02-25,TW,Taipei,humidity,727,41.0,100.0,77.0,1274.43
2021-03-07,TW,Taipei,humidity,718,77.0,100.0,96.0,240.40
2021-07-27,TW,Taipei,humidity,725,34.0,100.0,73.0,1676.92
2020-12-31,TW,Taipei,humidity,726,45.0,100.0,64.0,1359.05
2021-01-22,TW,Taipei,humidity,710,59.0,100.0,87.0,908.98
2021-04-08,TW,Taipei,humidity,726,53.0,100.0,83.0,925.92
2021-07-19,TW,Taipei,humidity,736,34.0,100.0,70.0,1481.88
2021-02-27,TW,Taipei,humidity,726,81.0,100.0,96.5,188.88
2021-03-15,TW,Taipei,humidity,705,40.0,100.0,72.0,1896.24
2021-06-17,TW,Taipei,humidity,737,41.0,94.0,62.0,981.87
2021-07-06,TW,Taipei,humidity,733,44.0,100.0,73.0,1499.20
2020-12-30,TW,Taipei,humidity,675,52.0,100.0,75.0,1961.48
2021-01-05,TW,Taipei,humidity,668,67.0,100.0,94.0,493.60
2021-01-25,TW,Taipei,humidity,712,47.0,100.0,78.0,1250.68
2021-02-12,TW,Taipei,humidity,730,55.0,100.0,93.0,967.45
2021-08-25,TW,Taipei,humidity,729,42.0,100.0,82.0,1950.77
2021-09-04,TW,Taipei,humidity,698,46.0,100.0,80.0,1614.46
2021-09-29,TW,Taipei,humidity,701,36.0,100.0,75.0,1982.29
2021-01-09,TW,Taipei,humidity,723,47.0,100.0,61.0,1243.56
2021-01-31,TW,Taipei,humidity,683,36.0,100.0,69.0,2083.31
2021-02-15,TW,Taipei,humidity,734,41.0,100.0,72.0,3166.28
2021-07-18,TW,Taipei,humidity,739,40.0,99.0,67.0,1289.55
2021-01-15,TW,Taipei,humidity,648,21.0,100.0,77.0,3414.45
2021-04-05,TW,Taipei,humidity,727,32.0,99.0,62.0,1368.45
2021-05-22,TW,Taipei,humidity,736,47.0,100.0,83.0,1807.44
2021-06-23,TW,Taipei,humidity,730,69.0,100.0,94.0,486.10
2021-07-04,TW,Taipei,humidity,734,53.0,100.0,77.0,1069.92
2021-07-31,TW,Taipei,humidity,723,53.0,100.0,91.0,1225.81
2021-01-28,TW,Taipei,humidity,696,51.0,100.0,85.0,1394.18
2021-02-04,TW,Taipei,humidity,724,42.0,100.0,69.0,1810.29
2021-02-14,TW,Taipei,humidity,738,58.0,100.0,91.0,628.43
2021-03-12,TW,Taipei,humidity,707,55.0,100.0,85.0,839.85
